Pattern A,Pattern B,Similarity Score
Identifiers,"Institutional Ownership, Departmental Custody",0.3358403795231913
Identifiers,Loss,0.3143151476872748
Identifiers,Theft,0.3012161755504076
Identifiers,Sale of Stolen or Looted Objects,0.2276191509504171
Identifiers,Rights and their Acquisition,0.21592734263565547
Identifiers,Multiple Owners with Different Stakes,0.3335980342850337
Identifiers,Transfer of Shares,0.2749468370014086
Identifiers,Intellectual Property Rights,0.2923284229892147
Identifiers,Encounters,0.0
Identifiers,Promised Gift,0.18603878705806337
Identifiers,Commissions for Artwork,0.18291640509420842
Identifiers,Auction,0.2268160208705929
Identifiers,Auction of Lot,0.36128582327911196
Identifiers,Known Bid Amounts,0.23600079527918078
Identifiers,Set of Objects,0.19952730543499417
Identifiers,Pre-set Prices,0.24328737747116633
Identifiers,Purchase of Lot,0.24582759343452293
Identifiers,Lot Withdrawn,0.3239086018063833
Identifiers,Object Withdrawn from Lot,0.37042821179599245
Identifiers,Reserve Not Met,0.3373841030470005
Identifiers,Bought by Owner,0.3528886115809663
Identifiers,"Winner Unable to Pay
",0.3308785637832364
Identifiers,Auction Catalog,0.3013508122715362
Identifiers,Moving an Object,0.3340536575957644
Identifiers,Taking Inventory,0.2606767862912812
Identifiers,Object Ownership and Existence,0.15647673263915865
Identifiers,Core Features,0.39742277471002635
Identifiers,Collections of Objects,0.3325062386195224
Identifiers,Departmental Collections,0.327856415126085
Identifiers,Other Uses,0.27537472592436313
Identifiers,Collection Specific Information,0.30167318204506616
Identifiers,Adding and Removing Resources,0.2547655916348672
Identifiers,Exhibition Concept,0.2247469498543746
Identifiers,Exhibition Activity,0.3022996569022915
Identifiers,Multiple Venues,0.23513422726925867
Identifiers,Objects,0.38188093071257684
Identifiers,Exhibition Provenance: Transfer of Custody,0.22097393354944248
Identifiers,Exhibition Provenance: Internal Moves,0.30509373985497124
Identifiers,Exhibition Specific Labels,0.486704036887435
Identifiers,Depiction of the Object at the Exhibition,0.19209767960980575
Statements about a Resource,Parts,0.5179897078646175
Statements about a Resource,Membership,0.29309588388118907
Statements about a Resource,Events and Activities,0.15294821545635737
Statements about a Resource,Time Span Details,0.1423123880366958
Statements about a Resource,Base Production Activity,0.33254756454188816
Statements about a Resource,Techniques,0.40688639297550305
Statements about a Resource,Classifications,0.3554533501271509
Statements about a Resource,Multiple Artists,0.40933823898221205
Statements about a Resource,Inspiration or Copies,0.44880713868234423
Statements about a Resource,Reproduction from an Identifiable Source,0.2952383822319157
Statements about a Resource,Attribution of a Group,0.33912587029607827
Statements about a Resource,Uncertain or Changing Attributions,0.3673570885393576
Statements about a Resource,Production by Removal,0.0
Statements about a Resource,Destruction ,0.33063076088850835
Statements about a Resource,Cause of Destruction,0.3288790113825909
Statements about a Resource,Other Specific Activities,0.4201520022341839
Statements about a Resource,Dimensions,0.5121454908253732
Statements about a Resource,Dimension Statement,0.3960464950942149
Statements about a Resource,Dimension Display Labels,0.44504911495012
Statements about a Resource,Measurements of Dimensions,0.41178606319137856
Statements about a Resource,Colors,0.45925269490796894
Statements about a Resource,Shapes,0.43962710165761215
Statements about a Resource,Materials,0.6975839837051276
Statements about a Resource,Materials Statement,0.43693441477015554
Statements about a Resource,Environmental conditions,0.5639367231992263
Statements about a Resource,Parts,0.4333297623682973
Statements about a Resource,Sides of an Object,0.545604134803757
Statements about a Resource,Description,0.39017380836755866
Statements about a Resource,Depiction,0.0
Statements about a Resource,Subject,0.4732199875767739
Statements about a Resource,Style Classification,0.4519186608439199
Statements about a Resource,Other Classifications,0.39416671168979583
Statements about a Resource,Objects Carrying Textual Works,0.3580847260536178
Statements about a Resource,"Single Object, Multiple Works",0.2258131350829254
Statements about a Resource,"Single Object, Single Textual and Visual Work",0.486719754775525
Statements about a Resource,Related Objects,0.4956483321064889
Statements about a Resource,Ownership,0.4653528278341682
Statements about a Resource,Custody,0.4592556388988201
Statements about a Resource,Location,0.5525479982247099
Statements about a Resource,Credit / Attribution Statement,0.510549784993504
Statements about a Resource,Rights Statement,0.4332049372125806
Statements about a Resource,RightsStatements.org Assertions,0.0
Statements about a Resource,Digital Objects,0.20304433327149643
Statements about a Resource,Digital Images,0.37528196632551963
Statements about a Resource,Digital Surrogates,0.4097939607892708
Statements about a Resource,Home Page,0.4079417052288807
Statements about a Resource,Other Pages,0.32427335403933333
Statements about a Resource,IIIF Images,0.28798042672878216
Statements about a Resource,IIIF Manifests,0.3425062275355817
Statements about a Resource,Core Information,0.1039887090382163
Statements about a Resource,Geospatial Location,0.1185556465615552
Statements about a Resource,Geospatial Approximation,0.2205158132104987
Statements about a Resource,"Buildings and ""Immovable"" Objects",0.32087846562555083
Statements about a Resource,Types,0.2815392354593604
Statements about a Resource,Names,0.2780215126290919
Statements about a Resource,Parts of Names,0.0
Statements about a Resource,Identity,0.149057719790209
Statements about a Resource,Equivalent Resources,0.30106610374111775
Statements about a Resource,Addresses,0.0
Statements about a Resource,Birth and Death / Formation and Dissolution,0.21014197201121884
Statements about a Resource,Active Dates,0.3714776105418262
Statements about a Resource,Biography,0.33057903290406987
Statements about a Resource,Nationality,0.3331238909778103
Statements about a Resource,Ethnicity,0.23664968089917574
Statements about a Resource,Gender,0.31441876601897534
Statements about a Resource,Digital Integration,0.2760606721777652
Statements about a Resource,Organization Membership,0.3023036903872856
Statements about a Resource,Provenance Event,0.3067914105754511
Statements about a Resource,Classifications,0.3891704276728815
Statements about a Resource,Relative Times,0.37313225936162026
Statements about a Resource,"Object Acquisition
",0.3732546530876491
Statements about a Resource,"Multiple Owners
",0.41336310030240936
Statements about a Resource,Agents,0.30211309696294253
Statements about a Resource,Exchange of Objects,0.3071782790182752
Statements about a Resource,Payments,0.0
Statements about a Resource,"Payment for Services
",0.4247162273294132
Statements about a Resource,Loans,0.3605875340644877
Statements about a Resource,"Institutional Ownership, Departmental Custody",0.41751213112007707
Statements about a Resource,Loss,0.3909888070986973
Statements about a Resource,Theft,0.354079842214326
Statements about a Resource,Sale of Stolen or Looted Objects,0.2814536206905292
Statements about a Resource,Rights and their Acquisition,0.26709159924763404
Statements about a Resource,Multiple Owners with Different Stakes,0.41225399441029614
Statements about a Resource,Transfer of Shares,0.3311148979872721
Statements about a Resource,Intellectual Property Rights,0.4036403718467485
Statements about a Resource,Encounters,0.0
Statements about a Resource,Promised Gift,0.19562743745309297
Statements about a Resource,Commissions for Artwork,0.2602190830027863
Statements about a Resource,Auction,0.3222269667031464
Statements about a Resource,Auction of Lot,0.2972402203551753
Statements about a Resource,Known Bid Amounts,0.29966351479102776
Statements about a Resource,Set of Objects,0.23944168083287967
Statements about a Resource,Pre-set Prices,0.2931657225765214
Statements about a Resource,Purchase of Lot,0.3234770076898591
Statements about a Resource,Lot Withdrawn,0.4008251291826584
Statements about a Resource,Object Withdrawn from Lot,0.4582229807992801
Statements about a Resource,Reserve Not Met,0.406987801259339
Statements about a Resource,Bought by Owner,0.4331744503047946
Statements about a Resource,"Winner Unable to Pay
",0.4084527604635294
Statements about a Resource,Auction Catalog,0.3665051416367819
Statements about a Resource,Moving an Object,0.3192280470193567
Statements about a Resource,Taking Inventory,0.319720744236573
Statements about a Resource,Object Ownership and Existence,0.19021482438735016
Statements about a Resource,Core Features,0.4904355131911128
Statements about a Resource,Collections of Objects,0.41054366335188247
Statements about a Resource,Departmental Collections,0.4034312726979727
Statements about a Resource,Other Uses,0.4779723671538669
Statements about a Resource,Collection Specific Information,0.4434089754829019
Statements about a Resource,Adding and Removing Resources,0.3179993991680372
Statements about a Resource,Exhibition Concept,0.3231152764834454
Statements about a Resource,Exhibition Activity,0.49010110364435877
Statements about a Resource,Multiple Venues,0.33814341203580295
Statements about a Resource,Objects,0.49742492220536105
Statements about a Resource,Exhibition Provenance: Transfer of Custody,0.5170541324797894
Statements about a Resource,Exhibition Provenance: Internal Moves,0.31326263223226464
Statements about a Resource,Exhibition Specific Labels,0.4133638386020542
Statements about a Resource,Depiction of the Object at the Exhibition,0.22959842479219034
Parts,Membership,0.3147710001214105
Parts,Events and Activities,0.16236506422189198
Parts,Time Span Details,0.14959882698876764
Parts,Base Production Activity,0.36780738299396454
Parts,Techniques,0.45318105105219925
Parts,Classifications,0.39331188597043376
Parts,Multiple Artists,0.46879260269569595
Parts,Inspiration or Copies,0.5005085275929583
Parts,Reproduction from an Identifiable Source,0.31952820807033944
Parts,Attribution of a Group,0.3750831825545959
Parts,Uncertain or Changing Attributions,0.4079191066122161
Parts,Production by Removal,0.0
Parts,Destruction ,0.36435480166207534
Parts,Cause of Destruction,0.3634335194270273
Parts,Other Specific Activities,0.4698929609423626
Parts,Dimensions,0.4689966152942397
Parts,Dimension Statement,0.4338531587658536
Parts,Dimension Display Labels,0.49638962227383376
Parts,Measurements of Dimensions,0.45990550617557896
Parts,Colors,0.5095013936003764
Parts,Shapes,0.5679548200521148
Parts,Materials,0.5552230752666534
Parts,Materials Statement,0.3991552932655216
Parts,Environmental conditions,0.9332430522548817
Parts,Parts,0.534967376162507
Parts,Sides of an Object,0.5212330150299262
Parts,Description,0.43254493750861106
Parts,Depiction,0.0
Parts,Subject,0.5241201145267157
Parts,Style Classification,0.49850945791118817
Parts,Other Classifications,0.39746454778620294
Parts,Objects Carrying Textual Works,0.3711579945962376
Parts,"Single Object, Multiple Works",0.2493115498420901
Parts,"Single Object, Single Textual and Visual Work",0.5399290764706788
Parts,Related Objects,0.5484619027917974
Parts,Ownership,0.5180499410796646
Parts,Custody,0.5056474216825891
Parts,Location,0.5075925162607552
Parts,Credit / Attribution Statement,0.4674769111326597
Parts,Rights Statement,0.47686442149290253
Parts,RightsStatements.org Assertions,0.0
Parts,Digital Objects,0.22072726530324435
Parts,Digital Images,0.4148407512902339
Parts,Digital Surrogates,0.44206684132154495
Parts,Home Page,0.4254993236901606
