Recipe A,Recipe B,Similarity Score
Metadata on any Resource,Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,0.16506002393148284
Metadata on any Resource,Locate a Manifest on a Web Map,0.17869322445706745
Metadata on any Resource,Load Manifest Beginning with a Specific Canvas,0.22713292656421197
Metadata on any Resource,Using Caption and Subtitle Files with Video Content,0.1314872214999848
Metadata on any Resource,Navigation by Chronology,0.11027366368824487
Metadata on any Resource,Acknowledge Content Contributors,0.20321357202723922
Metadata on any Resource,Locate Multiple Canvases on a Web Map,0.20231944008156885
Metadata on any Resource,Annotation with a Non-Rectangular Polygon (Updated),0.12065604944866203
Metadata on any Resource,Simplest Annotation,0.2377146001736917
Metadata on any Resource,Embedded or referenced Annotations,0.12613703397515877
Metadata on any Resource,Missing Images in a Sequence,0.2324326833669164
Metadata on any Resource,Addressing a Spatial Region,0.1926571075529977
Metadata on any Resource,Image in Annotations,0.2868135077579823
Multi-volume Work with Individually-bound Volumes,Simplest Manifest - Single Image File,0.1483366851859785
Multi-volume Work with Individually-bound Volumes,Simplest Manifest - Audio,0.11692432602182563
Multi-volume Work with Individually-bound Volumes,Simplest Manifest - Video,0.129839420420089
Multi-volume Work with Individually-bound Volumes,Image and Canvas with Differing Dimensions,0.1410858629811608
Multi-volume Work with Individually-bound Volumes,Support Deep Viewing with Basic Use of a IIIF Image Service,0.17508759162927884
Multi-volume Work with Individually-bound Volumes,Internationalization and Multi-language Values,0.10528995918998996
Multi-volume Work with Individually-bound Volumes,Embedding HTML in descriptive properties,0.12063248337604184
Multi-volume Work with Individually-bound Volumes,Rights statement,0.12292815701581802
Multi-volume Work with Individually-bound Volumes,Simple Manifest - Book,0.15936838802152706
Multi-volume Work with Individually-bound Volumes,Viewing direction and Its Effect on Navigation,0.12093961238706795
Multi-volume Work with Individually-bound Volumes,"Book 'behavior' Variations (continuous, individuals)",0.17914847624210684
Multi-volume Work with Individually-bound Volumes,Load a Preview Image Before the Main Content,0.11400387912832105
Multi-volume Work with Individually-bound Volumes,Audio Presentation with Accompanying Image,0.12683252677634935
Multi-volume Work with Individually-bound Volumes,Begin playback at a specific point - Time-based media,0.1088388942492184
Multi-volume Work with Individually-bound Volumes,Providing Access to Transcript Files of A/V Content,0.11676308624493709
Multi-volume Work with Individually-bound Volumes,HTML in Annotations,0.12915658494753837
Multi-volume Work with Individually-bound Volumes,Simple Annotation — Tagging,0.1509175430592423
Multi-volume Work with Individually-bound Volumes,Table of Contents for Book Chapters,0.13574919297503393
Multi-volume Work with Individually-bound Volumes,Table of Contents for A/V Content,0.12176665794315647
Multi-volume Work with Individually-bound Volumes,Metadata on any Resource,0.10338408278154927
Multi-volume Work with Individually-bound Volumes,Multiple Volumes in a Single Bound Volume,0.1315191209621012
Multi-volume Work with Individually-bound Volumes,Simple Collection,0.26023410452495
Multi-volume Work with Individually-bound Volumes,Providing Alternative Representations,0.15081691974767425
Multi-volume Work with Individually-bound Volumes,Linking to Web Page of an Object,0.1680400468377266
Multi-volume Work with Individually-bound Volumes,Linking to Structured Metadata,0.15253288419873645
Multi-volume Work with Individually-bound Volumes,Table of Contents for Multiple A/V Files on a Single Canvas,0.1177487128033753
Multi-volume Work with Individually-bound Volumes,Table of Contents for Multiple A/V Files on Multiple Canvases,0.11622087708973224
Multi-volume Work with Individually-bound Volumes,Basic Newspaper,0.11561777769172432
Multi-volume Work with Individually-bound Volumes,Using Caption and Subtitle Files in Multiple Languages with Video Content,0.11543473778680438
Multi-volume Work with Individually-bound Volumes,Image Thumbnail for Manifest,0.12652943070823403
Multi-volume Work with Individually-bound Volumes,Displaying Multiple Values with Language Maps,0.11377600975618757
Multi-volume Work with Individually-bound Volumes,Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,0.12479573288351872
Multi-volume Work with Individually-bound Volumes,Locate a Manifest on a Web Map,0.14394645596310626
Multi-volume Work with Individually-bound Volumes,Load Manifest Beginning with a Specific Canvas,0.14584463575895482
Multi-volume Work with Individually-bound Volumes,Using Caption and Subtitle Files with Video Content,0.11017691684311479
Multi-volume Work with Individually-bound Volumes,Navigation by Chronology,0.10038365116464389
Multi-volume Work with Individually-bound Volumes,Acknowledge Content Contributors,0.10778016669358281
Multi-volume Work with Individually-bound Volumes,Locate Multiple Canvases on a Web Map,0.13276282243809756
Multi-volume Work with Individually-bound Volumes,Annotation with a Non-Rectangular Polygon (Updated),0.08251182801445076
Multi-volume Work with Individually-bound Volumes,Simplest Annotation,0.15974361469255347
Multi-volume Work with Individually-bound Volumes,Embedded or referenced Annotations,0.10913777391989773
Multi-volume Work with Individually-bound Volumes,Missing Images in a Sequence,0.13788868027356238
Multi-volume Work with Individually-bound Volumes,Addressing a Spatial Region,0.15016074825404305
Multi-volume Work with Individually-bound Volumes,Image in Annotations,0.153383528701978
Multiple Volumes in a Single Bound Volume,Simplest Manifest - Single Image File,0.24546911768187593
Multiple Volumes in a Single Bound Volume,Simplest Manifest - Audio,0.16300104742779253
Multiple Volumes in a Single Bound Volume,Simplest Manifest - Video,0.18574149095882753
Multiple Volumes in a Single Bound Volume,Image and Canvas with Differing Dimensions,0.2265729188882273
Multiple Volumes in a Single Bound Volume,Support Deep Viewing with Basic Use of a IIIF Image Service,0.3125017590760844
Multiple Volumes in a Single Bound Volume,Internationalization and Multi-language Values,0.17253940117120897
Multiple Volumes in a Single Bound Volume,Embedding HTML in descriptive properties,0.19067943538742074
Multiple Volumes in a Single Bound Volume,Rights statement,0.19822005723556502
Multiple Volumes in a Single Bound Volume,Simple Manifest - Book,0.2894205793408112
Multiple Volumes in a Single Bound Volume,Viewing direction and Its Effect on Navigation,0.22328848119211556
Multiple Volumes in a Single Bound Volume,"Book 'behavior' Variations (continuous, individuals)",0.23901803393774534
Multiple Volumes in a Single Bound Volume,Load a Preview Image Before the Main Content,0.1720092368140003
Multiple Volumes in a Single Bound Volume,Audio Presentation with Accompanying Image,0.20600793498469905
Multiple Volumes in a Single Bound Volume,Begin playback at a specific point - Time-based media,0.14894343036634017
Multiple Volumes in a Single Bound Volume,Providing Access to Transcript Files of A/V Content,0.16446269762350152
Multiple Volumes in a Single Bound Volume,HTML in Annotations,0.20712331330346084
Multiple Volumes in a Single Bound Volume,Simple Annotation — Tagging,0.24305339901064793
Multiple Volumes in a Single Bound Volume,Table of Contents for Book Chapters,0.2490867088217119
Multiple Volumes in a Single Bound Volume,Table of Contents for A/V Content,0.19082731607689554
Multiple Volumes in a Single Bound Volume,Metadata on any Resource,0.17312646182787078
Multiple Volumes in a Single Bound Volume,Multi-volume Work with Individually-bound Volumes,0.1315191209621012
Multiple Volumes in a Single Bound Volume,Simple Collection,0.1596426644164665
Multiple Volumes in a Single Bound Volume,Providing Alternative Representations,0.2765158988667381
Multiple Volumes in a Single Bound Volume,Linking to Web Page of an Object,0.23633762947446427
Multiple Volumes in a Single Bound Volume,Linking to Structured Metadata,0.2795959494491316
Multiple Volumes in a Single Bound Volume,Table of Contents for Multiple A/V Files on a Single Canvas,0.1976602798495356
Multiple Volumes in a Single Bound Volume,Table of Contents for Multiple A/V Files on Multiple Canvases,0.18296091472909032
Multiple Volumes in a Single Bound Volume,Basic Newspaper,0.16301760729117168
Multiple Volumes in a Single Bound Volume,Using Caption and Subtitle Files in Multiple Languages with Video Content,0.15681047877613888
Multiple Volumes in a Single Bound Volume,Image Thumbnail for Manifest,0.23869996752266315
Multiple Volumes in a Single Bound Volume,Displaying Multiple Values with Language Maps,0.17656141201230566
Multiple Volumes in a Single Bound Volume,Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,0.17909822774759052
Multiple Volumes in a Single Bound Volume,Locate a Manifest on a Web Map,0.20006641536543765
Multiple Volumes in a Single Bound Volume,Load Manifest Beginning with a Specific Canvas,0.28275177062026147
Multiple Volumes in a Single Bound Volume,Using Caption and Subtitle Files with Video Content,0.15961821860546913
Multiple Volumes in a Single Bound Volume,Navigation by Chronology,0.11717846189587824
Multiple Volumes in a Single Bound Volume,Acknowledge Content Contributors,0.1791985274164275
Multiple Volumes in a Single Bound Volume,Locate Multiple Canvases on a Web Map,0.19470759365990994
Multiple Volumes in a Single Bound Volume,Annotation with a Non-Rectangular Polygon (Updated),0.13180217313044035
Multiple Volumes in a Single Bound Volume,Simplest Annotation,0.28221561884743795
Multiple Volumes in a Single Bound Volume,Embedded or referenced Annotations,0.1450192197235059
Multiple Volumes in a Single Bound Volume,Missing Images in a Sequence,0.26500171659218935
Multiple Volumes in a Single Bound Volume,Addressing a Spatial Region,0.2309976124909895
Multiple Volumes in a Single Bound Volume,Image in Annotations,0.27873433562268535
Simple Collection,Simplest Manifest - Single Image File,0.20002139310911168
